-1.38812595569750	-1.05503730424720	1.75546330519757	-0.700426228122591	1.38812390461083	1.24969189292621e-07
-1.38812859307821	-1.05503852239943	1.75546514350092	-0.700426848274603	1.38812654198005	1.24966858071450e-07
-1.38814694912924	-1.05504700097429	1.75547793845963	-0.700431164664722	1.38814489795106	1.24950631279435e-07
-1.38819645296052	-1.05506986909416	1.75551244868844	-0.700442806790533	1.38819440156652	1.24906854375204e-07
-1.38829221948647	-1.05511411857861	1.75557922592987	-0.700465334580099	1.38829016767486	1.24822103384422e-07
-1.38844905114315	-1.05518661339567	1.75568862967894	-0.700502243565302	1.38844699864737	1.24683130712472e-07
-1.38868143945850	-1.05529410208918	1.75585084641617	-0.700556971687471	1.38867938594833	1.24476793058615e-07
-1.38900356648084	-1.05544323294141	1.75607591306172	-0.700632907588785	1.38900151156329	1.24189962138814e-07
-1.38942930606604	-1.05564057163366	1.75637374426118	-0.700733400237394	1.38942724928622	1.23809420357944e-07
-1.38997222502007	-1.05589262117037	1.75675416310966	-0.700861769727273	1.38997016586170	1.23321741802603e-07
-1.39064558408846	-1.05620584383471	1.75722693491493	-0.701021319085620	1.39064352197431	1.22713161160037e-07
-1.39146233877942	-1.05658668494567	1.75780180359299	-0.701215346911255	1.39146027307141	1.21969430818168e-07
-1.39243514000154	-1.05704159818789	1.75848853028093	-0.701447160657428	1.39243307000056	1.21075668442139e-07
-1.39357633449197	-1.05757707228742	1.75929693374275	-0.701720090361687	1.39357425943749	1.20016196097145e-07
-1.39489796500533	-1.05819965880777	1.76023693213387	-0.702037502614206	1.39489588407457	1.18774373072308e-07
-1.39641177022735	-1.05891600084174	1.76131858567967	-0.702402814544191	1.39640968253411	1.17332424209387e-07
-1.39812918437237	-1.05973286237689	1.76255213981340	-0.702819507592116	1.39812708896545	1.15671266534365e-07
-1.40006133641731	-1.06065715811350	1.76394806830775	-0.703291140823035	1.40005923227847	1.13770336883205e-07
-1.40221904891938	-1.06169598351687	1.76551711592466	-0.703821363523781	1.40221693496073	1.11607424915599e-07
-1.40461283635916	-1.06285664488865	1.76727034009812	-0.704413926814112	1.40461071141997	1.09158515617139e-07
-1.40725290294387	-1.06414668924492	1.76921915115460	-0.705072693988662	1.40725076578671	1.06397648343010e-07
-1.41014913980069	-1.06557393379422	1.77137535056811	-0.705801649293612	1.41014698910678	1.03296799066853e-07
-1.41331112148275	-1.06714649481363	1.77375116673852	-0.706604904828418	1.41330895584648	9.98257962290827e-08
-1.41674810170449	-1.06887281572865	1.77635928777546	-0.707486705249474	1.41674591962688	9.59522813137522e-08
-1.42046900821514	-1.07076169421093	1.77921289076527	-0.708451429938711	1.42046680809620	9.16417294861098e-08
-1.42448243671194	-1.07282230811903	1.78232566699466	-0.709503592286190	1.42448021684168	8.68575476025953e-08
-1.42879664368566	-1.07506424012005	1.78571184260452	-0.710647835721616	1.42879440223367	8.15612709433770e-08
-1.43341953808109	-1.07749750084601	1.78938619414731	-0.711888926115048	1.43341727308435	7.57128845036197e-08
-1.43835867164419	-1.08013255045760	1.79336405852684	-0.713231740152509	1.43835638099301	6.92712975077598e-08
-1.44362122781449	-1.08298031851058	1.79766133680581	-0.714681249276861	1.44361890923617	6.21950055472179e-08
-1.44921400900547	-1.08605222204629	1.80229449137690	-0.716242498768384	1.44921166004556	5.44429769107406e-08
-1.45514342209891	-1.08936018185973	1.80728053600903	-0.717920581523134	1.45514104009967	4.59758035009196e-08
-1.46141546195631	-1.09291663693402	1.81263701829704	-0.719720606068799	1.46141304403206	3.67571563911592e-08
-1.46803569272638	-1.09673455707303	1.81838199406715	-0.721647658338604	1.46803323573552	2.67555845165417e-08
-1.47500922669630	-1.10082745381158	1.82453399331551	-0.723706756701468	1.47500672720977	1.59466864711617e-08
-1.48234070039877	-1.10520938973826	1.83111197728789	-0.725902799721501	1.48233815466461	4.31567182367708e-09
-1.49003424764256	-1.10989498642777	1.83813528634045	-0.728240506090142	1.49003165154671	-8.13969641852722e-09
-1.49809346908255	-1.11489943125041	1.84562357825674	-0.730724346138664	1.49809081810596	-2.14058236139801e-08
-1.50652139788138	-1.12023848340416	1.85359675673052	-0.733358464295364	1.50651868705382	-3.54497680756799e-08
-1.51532046093957	-1.12592847960244	1.86207488975847	-0.736146591798704	1.51531768479111	-5.02156596696986e-08
-1.52449243507821	-1.13198633994606	1.87107811771656	-0.739091948911593	1.52448958758975	-6.56213168419669e-08
-1.53403971500427	-1.13842743303681	1.88062327051037	-0.742195965070443	1.53403737464834	-6.52446083157728e-08
-1.54395997555250	-1.14527411341359	1.89073685620656	-0.745462860230199	1.54395756702538	-7.83009462591374e-08
-1.55425404438339	-1.15254299084447	1.90143531321457	-0.748892428931464	1.55425156133836	-9.15279516575311e-08
-1.56492052993771	-1.16025340570957	1.91273793892597	-0.752484628379786	1.56491796547138	-1.04764519166269e-07
-1.57595706491154	-1.16842534028605	1.92466348180520	-0.756238225031511	1.57595441156565	-1.17831392848360e-07
-1.58736021101295	-1.17707944339443	1.93722998317958	-0.760150611741492	1.58735746080145	-1.30538909621989e-07
-1.59912534947261	-1.18623706240712	1.95045460687962	-0.764217605392057	1.59912249394255	-1.42698304241686e-07
-1.61124655472643	-1.19592028424584	1.96435345610710	-0.768433222750365	1.61124358506239	-1.54136556444549e-07
-1.62371644813180	-1.20615198716293	1.97894137667792	-0.772789431902758	1.62371335531392	-1.64714100977299e-07
-1.63652602788767	-1.21695590526663	1.99423174548298	-0.777275876145757	1.63652280291325	-1.74343775029749e-07
-1.64966447046869	-1.22835670790181	2.01023624261486	-0.781879566668203	1.64966110464573	-1.83008167609794e-07
